start in seconds	duration in seconds	annotations
0	0.16
0.2	29.28
29.52	7.279999999999998
36.84	3.319999999999993
40.2	3.759999999999998
44	33.2
77.24	2.760000000000005
80.04	2.8799999999999955
82.96	2.3599999999999994
85.36	2.719999999999999
88.12	7.3999999999999915
