start in seconds	start hh:mm:ss.ms	annotations
0.0	00:00:00.0	0.01429
0.5	00:00:00.500	0.00509
1.0	00:00:01.0	0.00343
1.5	00:00:01.500	0.05859
2.0	00:00:02.0	0.24339
2.5	00:00:02.500	0.01845
3.0	00:00:03.0	0.3516
3.5	00:00:03.500	0.33197
4.0	00:00:04.0	0.00174
4.5	00:00:04.500	0.00084
5.0	00:00:05.0	0.00063
5.5	00:00:05.500	0.62662
6.0	00:00:06.0	0.64922
6.5	00:00:06.500	0.00886
7.0	00:00:07.0	0.0902
7.5	00:00:07.500	0.70226
8.0	00:00:08.0	0.05575
