start hh:mm:ss.ms	start in seconds	duration hh:mm:ss.ms	duration in seconds	annotations
00:01:25.80	85.08	00:00:03.520	3.519999999999996
00:01:28.640	88.64	00:00:02.560	2.5600000000000023
00:01:31.240	91.24	00:00:05.440	5.440000000000012
00:01:36.720	96.72	00:00:01.40	1.0400000000000063
00:01:37.800	97.8	00:00:01.440	1.4399999999999977
00:01:39.280	99.28	00:00:05.880	5.8799999999999955
